time_bucket,pickup_zone_name,trip_count,mean_pickups_per_nominal_hour
evening_peak,Rikers Island,6,0.00410958904109589
evening_peak,Riverdale/North Riverdale/Fieldston,1154,0.7904109589041096
evening_peak,Rockaway Park,616,0.42191780821917807
evening_peak,Roosevelt Island,1294,0.8863013698630137
evening_peak,Rosedale,658,0.4506849315068493
evening_peak,Rossville/Woodrow,1,0.0006849315068493151
evening_peak,Saint Albans,1819,1.2458904109589042
evening_peak,Saint George/New Brighton,14,0.009589041095890411
evening_peak,Saint Michaels Cemetery/Woodside,474,0.32465753424657534
evening_peak,Schuylerville/Edgewater Park,996,0.6821917808219178
evening_peak,Seaport,26308,18.019178082191782
evening_peak,Sheepshead Bay,1590,1.0890410958904109
evening_peak,SoHo,117477,80.46369863013699
evening_peak,Soundview/Bruckner,1097,0.7513698630136987
evening_peak,Soundview/Castle Hill,1903,1.3034246575342465
evening_peak,South Beach/Dongan Hills,82,0.056164383561643834
evening_peak,South Jamaica,2380,1.63013698630137
evening_peak,South Ozone Park,7017,4.806164383561644
evening_peak,South Williamsburg,1814,1.2424657534246575
evening_peak,Springfield Gardens North,1242,0.8506849315068493
evening_peak,Springfield Gardens South,2119,1.4513698630136986
evening_peak,Spuyten Duyvil/Kingsbridge,1825,1.25
evening_peak,Stapleton,47,0.03219178082191781
evening_peak,Starrett City,1313,0.8993150684931507
evening_peak,Steinway,6206,4.250684931506849
evening_peak,Stuy Town/Peter Cooper Village,21986,15.058904109589042
evening_peak,Stuyvesant Heights,8564,5.865753424657535
evening_peak,Sunnyside,18182,12.453424657534246
evening_peak,Sunset Park East,1469,1.0061643835616438
evening_peak,Sunset Park West,5112,3.5013698630136987
evening_peak,Sutton Place/Turtle Bay North,182270,124.84246575342466
evening_peak,Times Sq/Theatre District,359086,245.94931506849315
evening_peak,TriBeCa/Civic Center,183738,125.84794520547945
evening_peak,Two Bridges/Seward Park,26477,18.134931506849316
evening_peak,UN/Turtle Bay South,140169,96.00616438356164
evening_peak,Union Sq,352146,241.1958904109589
evening_peak,University Heights/Morris Heights,1792,1.2273972602739727
evening_peak,Upper East Side North,501906,343.7712328767123
evening_peak,Upper East Side South,587150,402.1575342465753
evening_peak,Upper West Side North,212332,145.43287671232878
evening_peak,Upper West Side South,307396,210.54520547945205
evening_peak,Van Cortlandt Park,233,0.15958904109589042
evening_peak,Van Cortlandt Village,1332,0.9123287671232877
evening_peak,Van Nest/Morris Park,1684,1.1534246575342466
evening_peak,Washington Heights North,8867,6.073287671232877
evening_peak,Washington Heights South,22841,15.644520547945206
evening_peak,West Brighton,14,0.009589041095890411
evening_peak,West Chelsea/Hudson Yards,279832,191.66575342465754
evening_peak,West Concourse,3892,2.665753424657534
evening_peak,West Farms/Bronx River,913,0.6253424657534247
evening_peak,West Village,183125,125.42808219178082
evening_peak,Westchester Village/Unionport,1509,1.0335616438356163
evening_peak,Westerleigh,29,0.01986301369863014
evening_peak,Whitestone,613,0.41986301369863016
evening_peak,Willets Point,105,0.07191780821917808
evening_peak,Williamsbridge/Olinville,1537,1.0527397260273972
evening_peak,Williamsburg (North Side),14957,10.244520547945205
evening_peak,Williamsburg (South Side),12987,8.895205479452056
evening_peak,Windsor Terrace,1239,0.8486301369863014
evening_peak,Woodhaven,1544,1.0575342465753426
evening_peak,Woodlawn/Wakefield,888,0.6082191780821918
evening_peak,Woodside,6560,4.493150684931507
evening_peak,World Trade Center,74249,50.855479452054794
evening_peak,Yorkville East,147412,100.96712328767123
evening_peak,Yorkville West,199993,136.98150684931508
evening_peak,,17467,11.963698630136987
late_night,Allerton/Pelham Gardens,1286,0.35232876712328765
late_night,Alphabet City,79188,21.695342465753424
late_night,Arden Heights,9,0.002465753424657534
late_night,Arrochar/Fort Wadsworth,198,0.054246575342465755
late_night,Astoria,35101,9.616712328767123
late_night,Astoria Park,279,0.07643835616438356
late_night,Auburndale,521,0.14273972602739726
late_night,Baisley Park,6633,1.8172602739726027
late_night,Bath Beach,773,0.21178082191780823
